country,currency,fx_symbol,date,usd_per_local_currency
Indonesia,IDR,IDR=X,2023-11-27,6.426735218508997e-05
Indonesia,IDR,IDR=X,2023-11-28,6.465586913652086e-05
Indonesia,IDR,IDR=X,2023-11-29,6.553509404285995e-05
Indonesia,IDR,IDR=X,2023-11-30,6.490556240669826e-05
Indonesia,IDR,IDR=X,2023-12-01,6.4311577534735e-05
Indonesia,IDR,IDR=X,2023-12-04,6.477774590903863e-05
Indonesia,IDR,IDR=X,2023-12-05,6.443340323266915e-05
Indonesia,IDR,IDR=X,2023-12-06,6.469560716827328e-05
Indonesia,IDR,IDR=X,2023-12-07,6.459948320413436e-05
Indonesia,IDR,IDR=X,2023-12-08,6.451612903225807e-05
Indonesia,IDR,IDR=X,2023-12-11,6.426652533051917e-05
Indonesia,IDR,IDR=X,2023-12-12,6.391001469930338e-05
Indonesia,IDR,IDR=X,2023-12-13,6.423020104052926e-05
Indonesia,IDR,IDR=X,2023-12-14,6.546644844517185e-05
Indonesia,IDR,IDR=X,2023-12-15,6.464959917248513e-05
Indonesia,IDR,IDR=X,2023-12-18,6.543303666735742e-05
Indonesia,IDR,IDR=X,2023-12-19,6.470648971969325e-05
Indonesia,IDR,IDR=X,2023-12-20,6.470397929472663e-05
Indonesia,IDR,IDR=X,2023-12-21,6.444129398118315e-05
Indonesia,IDR,IDR=X,2023-12-22,6.476683937823834e-05
Indonesia,IDR,IDR=X,2023-12-25,6.489629489687605e-05
Indonesia,IDR,IDR=X,2023-12-26,6.46830530401035e-05
Indonesia,IDR,IDR=X,2023-12-27,6.493506493506494e-05
Indonesia,IDR,IDR=X,2023-12-28,6.504911207962011e-05
Indonesia,IDR,IDR=X,2023-12-29,6.482982171799028e-05
Indonesia,IDR,IDR=X,2024-01-01,6.500640478142422e-05
Indonesia,IDR,IDR=X,2024-01-02,6.500682571670025e-05
Indonesia,IDR,IDR=X,2024-01-03,6.45244547683572e-05
Indonesia,IDR,IDR=X,2024-01-04,6.428801028608164e-05
Indonesia,IDR,IDR=X,2024-01-05,6.447037586229128e-05
Indonesia,IDR,IDR=X,2024-01-08,6.460991762235503e-05
Indonesia,IDR,IDR=X,2024-01-09,6.453486496079508e-05
Indonesia,IDR,IDR=X,2024-01-10,6.437284753291062e-05
Indonesia,IDR,IDR=X,2024-01-11,6.428801028608164e-05
Indonesia,IDR,IDR=X,2024-01-12,6.428181146144699e-05
Indonesia,IDR,IDR=X,2024-01-15,6.450281150999759e-05
Indonesia,IDR,IDR=X,2024-01-16,6.432522835456066e-05
Indonesia,IDR,IDR=X,2024-01-17,6.4e-05
Indonesia,IDR,IDR=X,2024-01-18,6.400409626216078e-05
Indonesia,IDR,IDR=X,2024-01-19,6.404878115294561e-05
Indonesia,IDR,IDR=X,2024-01-22,6.409845522722902e-05
Indonesia,IDR,IDR=X,2024-01-23,6.387531538436971e-05
Indonesia,IDR,IDR=X,2024-01-24,6.363347120585428e-05
Indonesia,IDR,IDR=X,2024-01-25,6.363549587960165e-05
Indonesia,IDR,IDR=X,2024-01-26,6.325910931174089e-05
Indonesia,IDR,IDR=X,2024-01-29,6.342119439698522e-05
Indonesia,IDR,IDR=X,2024-01-30,6.317917614354308e-05
Indonesia,IDR,IDR=X,2024-01-31,6.335128286347799e-05
Indonesia,IDR,IDR=X,2024-02-01,6.341556217895871e-05
Indonesia,IDR,IDR=X,2024-02-02,6.358896095637798e-05
Indonesia,IDR,IDR=X,2024-02-05,6.358410826982735e-05
Indonesia,IDR,IDR=X,2024-02-06,6.364764662826592e-05
Indonesia,IDR,IDR=X,2024-02-07,6.356066865823429e-05
Indonesia,IDR,IDR=X,2024-02-08,6.391001469930338e-05
Indonesia,IDR,IDR=X,2024-02-09,6.385573791509893e-05
Indonesia,IDR,IDR=X,2024-02-12,6.411078343377356e-05
Indonesia,IDR,IDR=X,2024-02-13,6.418691228858436e-05
Indonesia,IDR,IDR=X,2024-02-14,6.385084442741755e-05
Indonesia,IDR,IDR=X,2024-02-15,6.429586546190614e-05
Indonesia,IDR,IDR=X,2024-02-16,6.380806533945891e-05
Indonesia,IDR,IDR=X,2024-02-19,6.398525939586668e-05
Indonesia,IDR,IDR=X,2024-02-20,6.396315722144045e-05
Indonesia,IDR,IDR=X,2024-02-21,6.385288295766554e-05
Indonesia,IDR,IDR=X,2024-02-22,6.393044367727913e-05
Indonesia,IDR,IDR=X,2024-02-23,6.415191172696946e-05
Indonesia,IDR,IDR=X,2024-02-26,6.415973367695549e-05
Indonesia,IDR,IDR=X,2024-02-27,6.394475173450139e-05
Indonesia,IDR,IDR=X,2024-02-28,6.388551715326135e-05
Indonesia,IDR,IDR=X,2024-02-29,6.364481024741112e-05
Indonesia,IDR,IDR=X,2024-03-01,6.367804381049414e-05
Indonesia,IDR,IDR=X,2024-03-04,6.372714426593238e-05
Indonesia,IDR,IDR=X,2024-03-05,6.342762907522517e-05
Indonesia,IDR,IDR=X,2024-03-06,6.348601720471066e-05
Indonesia,IDR,IDR=X,2024-03-07,6.382435537401073e-05
Indonesia,IDR,IDR=X,2024-03-08,6.401638819537802e-05
Indonesia,IDR,IDR=X,2024-03-11,6.436539025194965e-05
Indonesia,IDR,IDR=X,2024-03-12,6.444129398118315e-05
Indonesia,IDR,IDR=X,2024-03-13,6.432522835456066e-05
Indonesia,IDR,IDR=X,2024-03-14,6.420958006934635e-05
Indonesia,IDR,IDR=X,2024-03-15,6.397952655150352e-05
Indonesia,IDR,IDR=X,2024-03-18,6.394148155534907e-05
Indonesia,IDR,IDR=X,2024-03-19,6.352029473416756e-05
Indonesia,IDR,IDR=X,2024-03-20,6.36213258684311e-05
Indonesia,IDR,IDR=X,2024-03-21,6.374705169885892e-05
Indonesia,IDR,IDR=X,2024-03-22,6.359907145355677e-05
Indonesia,IDR,IDR=X,2024-03-25,6.32807275207266e-05
Indonesia,IDR,IDR=X,2024-03-26,6.335529650278763e-05
Indonesia,IDR,IDR=X,2024-03-27,6.317917614354308e-05
Indonesia,IDR,IDR=X,2024-03-28,6.298419096806702e-05
Indonesia,IDR,IDR=X,2024-03-29,6.298419096806702e-05
Indonesia,IDR,IDR=X,2024-04-01,6.309944472488642e-05
Indonesia,IDR,IDR=X,2024-04-02,6.271243915316405e-05
Indonesia,IDR,IDR=X,2024-04-03,6.267627702914446e-05
Indonesia,IDR,IDR=X,2024-04-04,6.275100401606425e-05
Indonesia,IDR,IDR=X,2024-04-05,6.287528686849633e-05
Indonesia,IDR,IDR=X,2024-04-08,6.296832693155343e-05
Indonesia,IDR,IDR=X,2024-04-09,6.282196255811031e-05
Indonesia,IDR,IDR=X,2024-04-10,6.292355494734915e-05
Indonesia,IDR,IDR=X,2024-04-11,6.250703127799349e-05
Indonesia,IDR,IDR=X,2024-04-12,6.247266820765915e-05
Indonesia,IDR,IDR=X,2024-04-15,6.206939358202471e-05
Indonesia,IDR,IDR=X,2024-04-16,6.220839813374805e-05
Indonesia,IDR,IDR=X,2024-04-17,6.130380868470224e-05
Indonesia,IDR,IDR=X,2024-04-18,6.155361319709468e-05
Indonesia,IDR,IDR=X,2024-04-19,6.165228113440197e-05
Indonesia,IDR,IDR=X,2024-04-22,6.168917367653077e-05
Indonesia,IDR,IDR=X,2024-04-23,6.155361319709468e-05
Indonesia,IDR,IDR=X,2024-04-24,6.19571001535919e-05
Indonesia,IDR,IDR=X,2024-04-25,6.165228113440197e-05
Indonesia,IDR,IDR=X,2024-04-26,6.172077521293668e-05
Indonesia,IDR,IDR=X,2024-04-29,6.171696599395174e-05
Indonesia,IDR,IDR=X,2024-04-30,6.155361319709468e-05
Indonesia,IDR,IDR=X,2024-05-01,6.145148405333988e-05
Indonesia,IDR,IDR=X,2024-05-02,6.176499505095914e-05
Indonesia,IDR,IDR=X,2024-05-03,6.212337702677517e-05
Indonesia,IDR,IDR=X,2024-05-06,6.220065932698886e-05
Indonesia,IDR,IDR=X,2024-05-07,6.236746912810279e-05
Indonesia,IDR,IDR=X,2024-05-08,6.221613886642194e-05
Indonesia,IDR,IDR=X,2024-05-09,6.221226825930074e-05
Indonesia,IDR,IDR=X,2024-05-10,6.238303181534623e-05
Indonesia,IDR,IDR=X,2024-05-13,6.235191420376606e-05
Indonesia,IDR,IDR=X,2024-05-14,6.203089138390919e-05
Indonesia,IDR,IDR=X,2024-05-15,6.210408644888833e-05
Indonesia,IDR,IDR=X,2024-05-16,6.283775292195552e-05
Indonesia,IDR,IDR=X,2024-05-17,6.277148744947248e-05
Indonesia,IDR,IDR=X,2024-05-20,6.266449429753102e-05
Indonesia,IDR,IDR=X,2024-05-21,6.237914041544508e-05
Indonesia,IDR,IDR=X,2024-05-22,6.248047485160888e-05
Indonesia,IDR,IDR=X,2024-05-23,6.234141825630687e-05
Indonesia,IDR,IDR=X,2024-05-24,6.213109661385524e-05
Indonesia,IDR,IDR=X,2024-05-27,6.235191420376606e-05
Indonesia,IDR,IDR=X,2024-05-28,6.222388152572957e-05
Indonesia,IDR,IDR=X,2024-05-29,6.20462865297512e-05
Indonesia,IDR,IDR=X,2024-05-30,6.16063247555751e-05
Indonesia,IDR,IDR=X,2024-05-31,6.162188809465122e-05
Indonesia,IDR,IDR=X,2024-06-03,6.156498183833036e-05
Indonesia,IDR,IDR=X,2024-06-04,6.171696599395174e-05
Indonesia,IDR,IDR=X,2024-06-05,6.144015728680265e-05
Indonesia,IDR,IDR=X,2024-06-06,6.129328838492186e-05
Indonesia,IDR,IDR=X,2024-06-07,6.156990881340175e-05
Indonesia,IDR,IDR=X,2024-06-10,6.146281499692685e-05
Indonesia,IDR,IDR=X,2024-06-11,6.130456105934282e-05
Indonesia,IDR,IDR=X,2024-06-12,6.132937407504344e-05
Indonesia,IDR,IDR=X,2024-06-13,6.161429451632779e-05
Indonesia,IDR,IDR=X,2024-06-14,6.140243153628883e-05
Indonesia,IDR,IDR=X,2024-06-17,6.0679978415942056e-05
Indonesia,IDR,IDR=X,2024-06-18,6.068329388919231e-05
Indonesia,IDR,IDR=X,2024-06-19,6.105378838756945e-05
Indonesia,IDR,IDR=X,2024-06-20,6.104670537965745e-05
Indonesia,IDR,IDR=X,2024-06-21,6.0635825848697274e-05
Indonesia,IDR,IDR=X,2024-06-24,6.081615277017576e-05
Indonesia,IDR,IDR=X,2024-06-25,6.099755545148377e-05
Indonesia,IDR,IDR=X,2024-06-26,6.097189195780745e-05
Indonesia,IDR,IDR=X,2024-06-27,6.0849458439819885e-05
Indonesia,IDR,IDR=X,2024-06-28,6.107093854701025e-05
Indonesia,IDR,IDR=X,2024-07-01,6.118827632625589e-05
Indonesia,IDR,IDR=X,2024-07-02,6.101281269066504e-05
Indonesia,IDR,IDR=X,2024-07-03,6.1009090354462815e-05
Indonesia,IDR,IDR=X,2024-07-04,6.119951040391677e-05
Indonesia,IDR,IDR=X,2024-07-05,6.124261260985394e-05
Indonesia,IDR,IDR=X,2024-07-08,6.155740227762388e-05
Indonesia,IDR,IDR=X,2024-07-09,6.143562701206928e-05
Indonesia,IDR,IDR=X,2024-07-10,6.1436382625791e-05
Indonesia,IDR,IDR=X,2024-07-11,6.173601679219657e-05
Indonesia,IDR,IDR=X,2024-07-12,6.209637357178341e-05
Indonesia,IDR,IDR=X,2024-07-15,6.208095356344674e-05
Indonesia,IDR,IDR=X,2024-07-16,6.174745291756716e-05
Indonesia,IDR,IDR=X,2024-07-17,6.183144747418538e-05
Indonesia,IDR,IDR=X,2024-07-18,6.196554715578138e-05
Indonesia,IDR,IDR=X,2024-07-19,6.178560395427866e-05
Indonesia,IDR,IDR=X,2024-07-22,6.170554115759595e-05
Indonesia,IDR,IDR=X,2024-07-23,6.165152020065643e-05
Indonesia,IDR,IDR=X,2024-07-24,6.164468006411046e-05
Indonesia,IDR,IDR=X,2024-07-25,6.155361319709468e-05
Indonesia,IDR,IDR=X,2024-07-26,6.120775208134749e-05
Indonesia,IDR,IDR=X,2024-07-29,6.141374439599583e-05
Indonesia,IDR,IDR=X,2024-07-30,6.134329474955911e-05
Indonesia,IDR,IDR=X,2024-07-31,6.124261260985394e-05
Indonesia,IDR,IDR=X,2024-08-01,6.151953245155337e-05
Indonesia,IDR,IDR=X,2024-08-02,6.142128861863522e-05
Indonesia,IDR,IDR=X,2024-08-05,6.245316012990258e-05
Indonesia,IDR,IDR=X,2024-08-06,6.169792694965449e-05
Indonesia,IDR,IDR=X,2024-08-07,6.191068839062743e-05
Indonesia,IDR,IDR=X,2024-08-08,6.241028521500344e-05
Indonesia,IDR,IDR=X,2024-08-09,6.258213905751299e-05
Indonesia,IDR,IDR=X,2024-08-12,6.282196255811031e-05
Indonesia,IDR,IDR=X,2024-08-13,6.269946420123883e-05
Indonesia,IDR,IDR=X,2024-08-14,6.34960949901581e-05
Indonesia,IDR,IDR=X,2024-08-15,6.40225359326483e-05
Indonesia,IDR,IDR=X,2024-08-16,6.34719136781974e-05
Indonesia,IDR,IDR=X,2024-08-19,6.376331059108588e-05
Indonesia,IDR,IDR=X,2024-08-20,6.44205372672808e-05
Indonesia,IDR,IDR=X,2024-08-21,6.475845097785262e-05
Indonesia,IDR,IDR=X,2024-08-22,6.45827951433738e-05
Indonesia,IDR,IDR=X,2024-08-23,6.357885367326827e-05
Indonesia,IDR,IDR=X,2024-08-26,6.503134428235086e-05
Indonesia,IDR,IDR=X,2024-08-27,6.467217836990995e-05
Indonesia,IDR,IDR=X,2024-08-28,6.465336263780668e-05
Indonesia,IDR,IDR=X,2024-08-29,6.476683937823834e-05
Indonesia,IDR,IDR=X,2024-08-30,6.474671168586464e-05
Indonesia,IDR,IDR=X,2024-09-02,6.44122383252818e-05
Indonesia,IDR,IDR=X,2024-09-03,6.443257615408245e-05
Indonesia,IDR,IDR=X,2024-09-04,6.437947677843589e-05
Indonesia,IDR,IDR=X,2024-09-05,6.474838612750651e-05
Indonesia,IDR,IDR=X,2024-09-06,6.486346241162354e-05
Indonesia,IDR,IDR=X,2024-09-09,6.491398896462187e-05
Indonesia,IDR,IDR=X,2024-09-10,6.469644510092803e-05
Indonesia,IDR,IDR=X,2024-09-11,6.45619471883272e-05
Indonesia,IDR,IDR=X,2024-09-12,6.477942605428517e-05
Indonesia,IDR,IDR=X,2024-09-13,6.485631002177563e-05
Indonesia,IDR,IDR=X,2024-09-16,6.496459429610862e-05
Indonesia,IDR,IDR=X,2024-09-17,6.499837504062398e-05
Indonesia,IDR,IDR=X,2024-09-18,6.516780710329097e-05
Indonesia,IDR,IDR=X,2024-09-19,6.535862192877506e-05
Indonesia,IDR,IDR=X,2024-09-20,6.57998648275433e-05
Indonesia,IDR,IDR=X,2024-09-23,6.598917777484493e-05
Indonesia,IDR,IDR=X,2024-09-24,6.590176852286978e-05
Indonesia,IDR,IDR=X,2024-09-25,6.613275660058514e-05
Indonesia,IDR,IDR=X,2024-09-26,6.578298194257146e-05
Indonesia,IDR,IDR=X,2024-09-27,6.635700066357e-05
Indonesia,IDR,IDR=X,2024-09-30,6.614631565021828e-05
Indonesia,IDR,IDR=X,2024-10-01,6.591697268063342e-05
Indonesia,IDR,IDR=X,2024-10-02,6.552822468297202e-05
Indonesia,IDR,IDR=X,2024-10-03,6.525711302531976e-05
Indonesia,IDR,IDR=X,2024-10-04,6.469560716827328e-05
Indonesia,IDR,IDR=X,2024-10-07,6.389776357827476e-05
Indonesia,IDR,IDR=X,2024-10-08,6.351626016260163e-05
Indonesia,IDR,IDR=X,2024-10-09,6.376574855197575e-05
Indonesia,IDR,IDR=X,2024-10-10,6.38382100364389e-05
Indonesia,IDR,IDR=X,2024-10-11,6.381254267931169e-05
Indonesia,IDR,IDR=X,2024-10-14,6.425909266161162e-05
Indonesia,IDR,IDR=X,2024-10-15,6.421370320426378e-05
Indonesia,IDR,IDR=X,2024-10-16,6.419062207608268e-05
Indonesia,IDR,IDR=X,2024-10-17,6.41687879756715e-05
Indonesia,IDR,IDR=X,2024-10-18,6.454527851287678e-05
Indonesia,IDR,IDR=X,2024-10-21,6.465377901338333e-05
Indonesia,IDR,IDR=X,2024-10-22,6.428387760349704e-05
Indonesia,IDR,IDR=X,2024-10-23,6.416014371872192e-05
Indonesia,IDR,IDR=X,2024-10-24,6.384472961757006e-05
Indonesia,IDR,IDR=X,2024-10-25,6.401433921198348e-05
Indonesia,IDR,IDR=X,2024-10-28,6.374258354417977e-05
Indonesia,IDR,IDR=X,2024-10-29,6.350415952244872e-05
Indonesia,IDR,IDR=X,2024-10-30,6.341958396752917e-05
Indonesia,IDR,IDR=X,2024-10-31,6.371252906884139e-05
Indonesia,IDR,IDR=X,2024-11-01,6.364157067396423e-05
Indonesia,IDR,IDR=X,2024-11-04,6.312334301224592e-05
Indonesia,IDR,IDR=X,2024-11-05,6.333122229259025e-05
Indonesia,IDR,IDR=X,2024-11-06,6.383657835939994e-05
Indonesia,IDR,IDR=X,2024-11-07,6.321831735928692e-05
Indonesia,IDR,IDR=X,2024-11-08,6.42756138321121e-05
Indonesia,IDR,IDR=X,2024-11-11,6.390919701401753e-05
Indonesia,IDR,IDR=X,2024-11-12,6.343165239454488e-05
Indonesia,IDR,IDR=X,2024-11-13,6.333563296110042e-05
Indonesia,IDR,IDR=X,2024-11-14,6.310262933990028e-05
Indonesia,IDR,IDR=X,2024-11-15,6.276163834598812e-05
Indonesia,IDR,IDR=X,2024-11-18,6.292751457026991e-05
Indonesia,IDR,IDR=X,2024-11-19,6.32667150475804e-05
Indonesia,IDR,IDR=X,2024-11-20,6.322271621829371e-05
Indonesia,IDR,IDR=X,2024-11-21,6.284170175328348e-05
Indonesia,IDR,IDR=X,2024-11-22,6.322351252794893e-05
Indonesia,IDR,IDR=X,2024-11-25,6.273525721455458e-05
Indonesia,IDR,IDR=X,2024-11-26,6.288833469908699e-05
Indonesia,IDR,IDR=X,2024-11-27,6.277463904582549e-05
Indonesia,IDR,IDR=X,2024-11-28,6.30377911557979e-05
Indonesia,IDR,IDR=X,2024-11-29,6.298022420959819e-05
Indonesia,IDR,IDR=X,2024-12-02,6.31751847874155e-05
Indonesia,IDR,IDR=X,2024-12-03,6.285355122564425e-05
Indonesia,IDR,IDR=X,2024-12-04,6.273525721455458e-05
Indonesia,IDR,IDR=X,2024-12-05,6.28669875748065e-05
Indonesia,IDR,IDR=X,2024-12-06,6.313211103236722e-05
Indonesia,IDR,IDR=X,2024-12-09,6.31879596823793e-05
Indonesia,IDR,IDR=X,2024-12-10,6.303580433686334e-05
Indonesia,IDR,IDR=X,2024-12-11,6.286145335680161e-05
Indonesia,IDR,IDR=X,2024-12-12,6.264486625321055e-05
Indonesia,IDR,IDR=X,2024-12-13,6.262760221050971e-05
Indonesia,IDR,IDR=X,2024-12-16,6.239938175862541e-05
Indonesia,IDR,IDR=X,2024-12-17,6.267627702914446e-05
Indonesia,IDR,IDR=X,2024-12-18,6.278961633888832e-05
Indonesia,IDR,IDR=X,2024-12-19,6.193753055670529e-05
Indonesia,IDR,IDR=X,2024-12-20,6.257313311315819e-05
Indonesia,IDR,IDR=X,2024-12-23,6.188386947990899e-05
Indonesia,IDR,IDR=X,2024-12-24,6.16614063786557e-05
Indonesia,IDR,IDR=X,2024-12-25,6.261427181038833e-05
Indonesia,IDR,IDR=X,2024-12-26,6.635964099952654e-05
Indonesia,IDR,IDR=X,2024-12-27,6.177033788374823e-05
Indonesia,IDR,IDR=X,2024-12-30,6.181233774261343e-05
Indonesia,IDR,IDR=X,2024-12-31,6.216740589621418e-05
Indonesia,IDR,IDR=X,2025-01-02,6.161239641415853e-05
Indonesia,IDR,IDR=X,2025-01-03,6.172420540031342e-05
Indonesia,IDR,IDR=X,2025-01-06,6.180928202784665e-05
Indonesia,IDR,IDR=X,2025-01-07,6.180813667903674e-05
Indonesia,IDR,IDR=X,2025-01-08,6.18899959717107e-05
Indonesia,IDR,IDR=X,2025-01-09,6.177568164095516e-05
Indonesia,IDR,IDR=X,2025-01-10,6.158773172384061e-05
Indonesia,IDR,IDR=X,2025-01-13,6.147037128104254e-05
Indonesia,IDR,IDR=X,2025-01-14,6.136776400498972e-05
Indonesia,IDR,IDR=X,2025-01-15,6.127450980392157e-05
Indonesia,IDR,IDR=X,2025-01-16,6.112170626973212e-05
Indonesia,IDR,IDR=X,2025-01-17,6.109183397267967e-05
Indonesia,IDR,IDR=X,2025-01-20,6.10981801214923e-05
Indonesia,IDR,IDR=X,2025-01-21,6.155740227762388e-05
Indonesia,IDR,IDR=X,2025-01-22,6.123398804466182e-05
Indonesia,IDR,IDR=X,2025-01-23,6.160366739145227e-05
Indonesia,IDR,IDR=X,2025-01-24,6.16108765338491e-05
Indonesia,IDR,IDR=X,2025-01-27,6.186242883253152e-05
Indonesia,IDR,IDR=X,2025-01-28,6.189804304259347e-05
Indonesia,IDR,IDR=X,2025-01-29,6.296753316510425e-05
Indonesia,IDR,IDR=X,2025-01-30,6.15839389087326e-05
Indonesia,IDR,IDR=X,2025-01-31,6.144582014808442e-05
Indonesia,IDR,IDR=X,2025-02-03,6.11946425285674e-05
Indonesia,IDR,IDR=X,2025-02-04,6.127450980392157e-05
Indonesia,IDR,IDR=X,2025-02-05,6.135308231534549e-05
Indonesia,IDR,IDR=X,2025-02-06,6.135684674701457e-05
Indonesia,IDR,IDR=X,2025-02-07,6.124823911312549e-05
Indonesia,IDR,IDR=X,2025-02-10,6.129441473201681e-05
Indonesia,IDR,IDR=X,2025-02-11,6.123661361048323e-05
Indonesia,IDR,IDR=X,2025-02-12,6.118715387654978e-05
Indonesia,IDR,IDR=X,2025-02-13,6.106870229007633e-05
Indonesia,IDR,IDR=X,2025-02-14,6.165608237252604e-05
Indonesia,IDR,IDR=X,2025-02-17,6.183144747418538e-05
Indonesia,IDR,IDR=X,2025-02-18,6.165228113440197e-05
Indonesia,IDR,IDR=X,2025-02-19,6.128577557148986e-05
Indonesia,IDR,IDR=X,2025-02-20,6.117554789453956e-05
Indonesia,IDR,IDR=X,2025-02-21,6.155702482876146e-05
Indonesia,IDR,IDR=X,2025-02-24,6.143260842855388e-05
Indonesia,IDR,IDR=X,2025-02-25,6.142770340233291e-05
Indonesia,IDR,IDR=X,2025-02-26,6.129704548240775e-05
Indonesia,IDR,IDR=X,2025-02-27,6.109705732944524e-05
Indonesia,IDR,IDR=X,2025-02-28,6.0409458138959214e-05
Indonesia,IDR,IDR=X,2025-03-03,6.052536012589275e-05
Indonesia,IDR,IDR=X,2025-03-04,6.078584221752451e-05
Indonesia,IDR,IDR=X,2025-03-05,6.105378838756945e-05
Indonesia,IDR,IDR=X,2025-03-06,6.1466969247427e-05
Indonesia,IDR,IDR=X,2025-03-07,6.126662769694319e-05
Indonesia,IDR,IDR=X,2025-03-10,6.137755938129022e-05
Indonesia,IDR,IDR=X,2025-03-11,6.125949522175937e-05
Indonesia,IDR,IDR=X,2025-03-12,6.084982726136439e-05
Indonesia,IDR,IDR=X,2025-03-13,6.132862476428307e-05
Indonesia,IDR,IDR=X,2025-03-14,6.150326348688788e-05
Indonesia,IDR,IDR=X,2025-03-17,6.127075546841493e-05
Indonesia,IDR,IDR=X,2025-03-18,6.108735491753207e-05
Indonesia,IDR,IDR=X,2025-03-19,6.055284749765358e-05
Indonesia,IDR,IDR=X,2025-03-20,6.123586290271027e-05
Indonesia,IDR,IDR=X,2025-03-21,6.0869829868825516e-05
Indonesia,IDR,IDR=X,2025-03-24,6.053635207942369e-05
Indonesia,IDR,IDR=X,2025-03-25,6.032891039153699e-05
Indonesia,IDR,IDR=X,2025-03-26,6.0164851693640576e-05
Indonesia,IDR,IDR=X,2025-03-27,6.013590715015936e-05
Indonesia,IDR,IDR=X,2025-03-28,6.038319031047928e-05
Indonesia,IDR,IDR=X,2025-03-31,6.033182503770739e-05
Indonesia,IDR,IDR=X,2025-04-01,6.005284650492433e-05
Indonesia,IDR,IDR=X,2025-04-02,5.9767860230057236e-05
Indonesia,IDR,IDR=X,2025-04-03,5.974072525240457e-05
Indonesia,IDR,IDR=X,2025-04-04,5.9737867437471835e-05
Indonesia,IDR,IDR=X,2025-04-07,5.97442944198829e-05
Indonesia,IDR,IDR=X,2025-04-08,5.932711464663635e-05
Indonesia,IDR,IDR=X,2025-04-09,5.864448988628811e-05
Indonesia,IDR,IDR=X,2025-04-10,5.950432893993038e-05
Indonesia,IDR,IDR=X,2025-04-11,5.9404290985422046e-05
Indonesia,IDR,IDR=X,2025-04-14,5.9566356921610674e-05
Indonesia,IDR,IDR=X,2025-04-15,5.959475566150179e-05
Indonesia,IDR,IDR=X,2025-04-16,5.9476016296428465e-05
Indonesia,IDR,IDR=X,2025-04-17,5.9542949713536776e-05
Indonesia,IDR,IDR=X,2025-04-22,5.947106297207334e-05
Indonesia,IDR,IDR=X,2025-04-23,5.931866717906255e-05
Indonesia,IDR,IDR=X,2025-04-24,5.936127270568681e-05
Indonesia,IDR,IDR=X,2025-04-25,5.9600083440116814e-05
Indonesia,IDR,IDR=X,2025-04-28,5.944243000653867e-05
Indonesia,IDR,IDR=X,2025-04-29,5.9541530217326585e-05
Indonesia,IDR,IDR=X,2025-04-30,5.983759935291246e-05
Indonesia,IDR,IDR=X,2025-05-01,6.043793183758109e-05
Indonesia,IDR,IDR=X,2025-05-02,6.0219197880284235e-05
Indonesia,IDR,IDR=X,2025-05-05,6.075334143377886e-05
Indonesia,IDR,IDR=X,2025-05-06,6.089577687787352e-05
Indonesia,IDR,IDR=X,2025-05-07,6.085686465433301e-05
Indonesia,IDR,IDR=X,2025-05-08,6.063325513775059e-05
Indonesia,IDR,IDR=X,2025-05-09,6.046570401801689e-05
Indonesia,IDR,IDR=X,2025-05-12,6.044852807834129e-05
Indonesia,IDR,IDR=X,2025-05-13,5.992042286965927e-05
Indonesia,IDR,IDR=X,2025-05-14,6.024313990069059e-05
Indonesia,IDR,IDR=X,2025-05-15,6.03930407400601e-05
Indonesia,IDR,IDR=X,2025-05-16,6.0562746198800525e-05
Indonesia,IDR,IDR=X,2025-05-19,6.065384848668648e-05
Indonesia,IDR,IDR=X,2025-05-20,6.0871682493304114e-05
Indonesia,IDR,IDR=X,2025-05-21,6.096445772114857e-05
Indonesia,IDR,IDR=X,2025-05-22,6.117106021036393e-05
Indonesia,IDR,IDR=X,2025-05-23,6.113627741923235e-05
Indonesia,IDR,IDR=X,2025-05-26,6.168650916044661e-05
Indonesia,IDR,IDR=X,2025-05-27,6.156308677317081e-05
Indonesia,IDR,IDR=X,2025-05-28,6.142883469500583e-05
Indonesia,IDR,IDR=X,2025-05-29,6.140243153628883e-05
Indonesia,IDR,IDR=X,2025-05-30,6.137605106487449e-05
Indonesia,IDR,IDR=X,2025-06-02,6.126700159294204e-05
Indonesia,IDR,IDR=X,2025-06-03,6.139300733646438e-05
Indonesia,IDR,IDR=X,2025-06-04,6.122798707371957e-05
Indonesia,IDR,IDR=X,2025-06-05,6.138170211459964e-05
Indonesia,IDR,IDR=X,2025-06-06,6.15520962155439e-05
Indonesia,IDR,IDR=X,2025-06-09,6.131583788092464e-05
Indonesia,IDR,IDR=X,2025-06-10,6.142959014165459e-05
Indonesia,IDR,IDR=X,2025-06-11,6.15467947673444e-05
Indonesia,IDR,IDR=X,2025-06-12,6.337938902268983e-05
Indonesia,IDR,IDR=X,2025-06-13,6.18639611494324e-05
Indonesia,IDR,IDR=X,2025-06-16,6.141525456563041e-05
Indonesia,IDR,IDR=X,2025-06-17,6.328713372571356e-05
Indonesia,IDR,IDR=X,2025-06-18,6.144393241167435e-05
Indonesia,IDR,IDR=X,2025-06-19,6.410872840337211e-05
Indonesia,IDR,IDR=X,2025-06-20,6.101281269066504e-05
Indonesia,IDR,IDR=X,2025-06-23,6.0860568437709206e-05
Indonesia,IDR,IDR=X,2025-06-24,6.108735491753207e-05
Indonesia,IDR,IDR=X,2025-06-25,6.138735420503377e-05
