model_id,forecast_horizon_months,signal_variant,lookback_months,n_periods,mean_period_return,period_vol,mean_monthly_return,monthly_vol,annualized_sharpe,equal_weight_mean_period_return,equal_weight_period_vol,equal_weight_mean_monthly_return,equal_weight_monthly_vol,equal_weight_annualized_sharpe,mean_excess_vs_equal_weight,hit_rate_vs_equal_weight,cumulative_log_return,compound_return,max_drawdown,equal_weight_compound_return,equal_weight_max_drawdown,mean_turnover,optimal_solver_rate,mean_n_assets,mean_n_scenarios
distributed_lag,5,raw,13,59,0.036594866341897195,0.06588705168277212,0.00731897326837944,0.02946558527994407,0.8604501447795913,0.028100659590975394,0.07797810691377632,0.005620131918195079,0.03487286956319004,0.5582766287652153,0.008494206750921806,0.5423728813559322,0.43181942283438696,0.540056990924136,-0.10436848052217174,0.39317843853525347,-0.17495356216644475,0.28063673128237443,1.0,19.0,12.0
distributed_lag,5,direction,13,59,0.035167657082171705,0.06593701007631868,0.007033531416434339,0.02948792735274743,0.8262658561359425,0.028100659590975394,0.07797810691377632,0.005620131918195079,0.03487286956319004,0.5582766287652153,0.0070669974911962965,0.559322033898305,0.41497835356962604,0.5143379603260398,-0.10427566588555792,0.39317843853525347,-0.17495356216644475,0.2961582962528877,1.0,19.0,12.0
distributed_lag,5,direction_risk_scaled,13,59,0.03634752066017059,0.06579172397382016,0.0072695041320341176,0.029422953432472893,0.8558726459199472,0.028100659590975394,0.07797810691377632,0.005620131918195079,0.03487286956319004,0.5582766287652153,0.008246861069195196,0.559322033898305,0.42890074379001286,0.5355686121124319,-0.10496514876065688,0.39317843853525347,-0.17495356216644475,0.30269132185615016,1.0,19.0,12.0
distributed_lag,5,raw,14,58,0.03412930669371256,0.066079154653966,0.006825861338742511,0.02955149634039791,0.8001448392283306,0.027325275613134182,0.07842162223850833,0.005465055122626838,0.03507121564622277,0.5398018268906924,0.006804031080578376,0.5344827586206896,0.3958999576470657,0.4857206751241021,-0.12131528682212023,0.3729657719849637,-0.17495356216644475,0.28161214685889707,1.0,19.0,13.0
distributed_lag,5,direction,14,58,0.03300764008498585,0.06698628738047102,0.006601528016997169,0.029957178428613902,0.7633684167068979,0.027325275613134182,0.07842162223850833,0.005465055122626838,0.03507121564622277,0.5398018268906924,0.005682364471851666,0.5344827586206896,0.38288862498583576,0.4665146878783135,-0.13000354367352662,0.3729657719849637,-0.17495356216644475,0.273103242739298,1.0,19.0,13.0
distributed_lag,5,direction_risk_scaled,14,58,0.033749609402687224,0.06746845229638362,0.006749921880537444,0.030172809134283114,0.774949895595095,0.027325275613134182,0.07842162223850833,0.005465055122626838,0.03507121564622277,0.5398018268906924,0.006424333789553038,0.5344827586206896,0.3914954690711718,0.47919122538262404,-0.13191112538407457,0.3729657719849637,-0.17495356216644475,0.2850848330276764,1.0,19.0,13.0
distributed_lag,5,raw,15,57,0.03344760884534896,0.06505156373894923,0.006689521769069793,0.02909194371259017,0.7965498418967839,0.027335551307678754,0.07910650153176421,0.005467110261535751,0.0353775029774432,0.5353296273961876,0.006112057537670212,0.5087719298245614,0.38130274083697824,0.4641908086693931,-0.12354609928694793,0.3656428701472316,-0.17495356216644486,0.2370309839589808,1.0,19.0,14.0
distributed_lag,5,direction,15,57,0.031756356381243855,0.06675355232337886,0.006351271276248771,0.02985309614693283,0.7369905278147127,0.027335551307678754,0.07910650153176421,0.005467110261535751,0.0353775029774432,0.5353296273961876,0.004420805073565099,0.5087719298245614,0.36202246274617994,0.43623120329498666,-0.13455696435727404,0.3656428701472316,-0.17495356216644486,0.23726692295487567,1.0,19.0,14.0
distributed_lag,5,direction_risk_scaled,15,57,0.03214067281794641,0.068615586789742,0.006428134563589282,0.030685823275579935,0.7256677171106994,0.027335551307678754,0.07910650153176421,0.005467110261535751,0.0353775029774432,0.5353296273961876,0.0048051215102676605,0.5263157894736842,0.3664036701245891,0.4425374344057731,-0.13956795850012194,0.3656428701472316,-0.17495356216644486,0.2436438400362305,1.0,19.0,14.0
distributed_lag,5,raw,16,56,0.02874374221491597,0.061998895341592815,0.005748748442983194,0.027726748902739313,0.7182323768363361,0.026872669114966035,0.07973313543621766,0.005374533822993207,0.035657742178916006,0.5221287204171838,0.0018710730999499368,0.48214285714285715,0.32192991280705885,0.3797880670957834,-0.11714487980045085,0.35117406744577084,-0.17236380503009774,0.227558901571851,1.0,19.0,15.0
